ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency, AmtWines , AmtFruits , AmtMeatProducts , AmtFishProducts , AmtSweetProducts , AmtGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,TotalCampaignsAccepted,AgeGroup,HouseholdSize,TotalSpend,EngagementScore
8969,1977,Graduation,Married," $71,855.00 ",0,1,16/01/2013,59, $548 , $31 , $422 , $-   , $112 , $28 ,4,5,5,11,3,0,0,0,0,0,0,0,South Africa,37,0,Adult,1,1141,28
9970,1977,Graduation,Together," $55,375.00 ",0,1,17/10/2013,3, $42 , $11 , $57 , $10 , $28 , $14 ,1,1,1,6,2,0,0,0,0,0,0,0,Canada,37,0,Adult,1,162,11
6885,1977,Graduation,Divorced," $32,952.00 ",1,0,12/01/2013,36, $38 , $-   , $12 , $3 , $1 , $1 ,1,2,0,3,7,0,0,0,0,0,0,0,Canada,37,0,Adult,1,55,13
6515,1977,Graduation,Together," $39,771.00 ",1,0,12/06/2013,92, $6 , $2 , $18 , $2 , $8 , $14 ,1,2,0,3,4,0,0,0,0,0,0,0,South Africa,37,0,Adult,1,50,10
5846,1977,Graduation,Divorced," $40,246.00 ",1,0,19/12/2012,68, $2 , $1 , $6 , $2 , $1 , $1 ,1,1,0,2,6,0,0,0,0,0,0,0,Germany,37,0,Adult,1,13,10
11074,1977,Graduation,Single," $85,072.00 ",0,0,04/09/2014,94, $494 , $92 , $391 , $194 , $11 , $241 ,1,3,4,10,0,0,0,0,0,0,0,0,South Africa,37,0,Adult,0,1423,18
6424,1977,Graduation,Together," $33,178.00 ",1,0,30/01/2014,9, $12 , $6 , $2 , $11 , $2 , $16 ,1,1,0,3,4,0,0,0,0,0,0,0,Spain,37,0,Adult,1,49,9
5393,1977,Graduation,Single," $23,763.00 ",1,0,08/07/2012,64, $22 , $-   , $6 , $6 , $2 , $6 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,37,0,Adult,1,42,12
6233,1976,Graduation,Married," $65,991.00 ",0,1,09/07/2012,21, $507 , $19 , $364 , $25 , $47 , $9 ,3,9,5,10,7,0,0,0,0,0,0,0,Spain,38,0,Adult,1,971,34
9949,1976,Graduation,Married," $59,809.00 ",0,2,18/10/2012,36, $598 , $16 , $141 , $32 , $41 , $49 ,3,3,3,6,8,0,0,0,0,0,0,0,Canada,38,0,Adult,2,877,23
3623,1976,Graduation,Together," $21,675.00 ",1,0,06/11/2014,55, $4 , $-   , $16 , $17 , $4 , $4 ,3,4,0,3,7,0,0,0,0,0,0,0,India,38,0,Adult,1,45,17
10032,1976,Graduation,Divorced," $12,571.00 ",1,0,18/01/2014,86, $3 , $5 , $14 , $2 , $12 , $17 ,4,3,1,3,6,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,53,17
3972,1976,Graduation,Together," $50,200.00 ",1,1,04/03/2013,70, $266 , $6 , $51 , $8 , $6 , $64 ,6,7,1,5,8,0,0,0,0,0,0,0,Spain,38,0,Adult,2,401,27
2408,1976,Graduation,Married," $58,597.00 ",1,1,20/11/2012,20, $490 , $-   , $184 , $10 , $28 , $21 ,12,7,4,9,7,0,0,0,0,0,0,0,India,38,0,Adult,2,733,39
9303,1976,Graduation,Married," $5,305.00 ",0,1,30/07/2013,12, $12 , $4 , $7 , $1 , $3 , $5 ,0,1,0,0,13,0,0,0,0,0,0,0,India,38,0,Adult,1,32,14
8852,1976,Graduation,Married," $61,064.00 ",0,1,31/08/2012,80, $387 , $126 , $342 , $-   , $45 , $180 ,5,8,4,11,6,0,0,0,0,0,0,0,Spain,38,0,Adult,1,1080,34
347,1976,Graduation,Divorced," $40,780.00 ",0,1,09/08/2012,30, $229 , $27 , $71 , $13 , $3 , $34 ,4,7,1,5,9,0,0,0,0,0,0,0,Canada,38,0,Adult,1,377,26
2404,1976,Graduation,Married," $53,359.00 ",1,1,27/05/2013,4, $173 , $4 , $30 , $3 , $6 , $41 ,4,5,1,4,7,0,0,0,0,0,0,0,US,38,0,Adult,2,257,21
10882,1976,Graduation,Married," $53,858.00 ",0,1,11/09/2012,50, $407 , $53 , $221 , $58 , $150 , $26 ,4,4,3,6,4,0,0,0,0,0,0,0,Spain,38,0,Adult,1,915,21
3107,1976,Graduation,Together," $71,322.00 ",0,1,05/02/2014,31, $121 , $24 , $124 , $24 , $15 , $42 ,1,4,1,7,2,0,0,0,0,0,0,0,Australia,38,0,Adult,1,350,15
10584,1976,Graduation,Married," $65,665.00 ",0,1,12/02/2013,77, $225 , $162 , $387 , $106 , $36 , $29 ,1,5,10,8,3,0,0,0,0,0,0,0,Spain,38,0,Adult,1,945,27
2986,1976,Graduation,Married," $30,772.00 ",1,1,03/12/2014,89, $7 , $2 , $4 , $2 , $1 , $4 ,1,1,0,2,6,0,0,0,0,0,0,0,Canada,38,0,Adult,2,20,10
1998,1976,Graduation,Single," $37,697.00 ",1,0,02/07/2014,82, $34 , $6 , $21 , $11 , $4 , $8 ,1,2,1,3,6,0,0,0,0,0,0,0,India,38,0,Adult,1,84,13
7386,1976,Graduation,Divorced," $30,992.00 ",1,0,22/04/2013,83, $17 , $-   , $14 , $7 , $3 , $2 ,1,1,0,3,7,0,0,0,0,0,0,0,Canada,38,0,Adult,1,43,12
3006,1976,Graduation,Divorced," $30,992.00 ",1,0,22/04/2013,83, $17 , $-   , $14 , $7 , $3 , $2 ,1,1,0,3,7,0,0,0,0,0,0,0,Canada,38,0,Adult,1,43,12
6982,1976,Graduation,Married," $74,068.00 ",0,0,19/03/2013,14, $783 , $30 , $537 , $140 , $76 , $15 ,1,4,10,9,2,0,0,0,0,0,0,0,India,38,0,Adult,0,1581,26
1371,1976,Graduation,Single," $79,941.00 ",0,0,28/06/2014,72, $123 , $164 , $266 , $227 , $30 , $174 ,1,2,4,9,1,0,0,0,0,0,0,0,Australia,38,0,Adult,0,984,17
4436,1976,Graduation,Single," $20,180.00 ",0,0,20/02/2013,27, $18 , $42 , $24 , $15 , $20 , $18 ,1,2,1,4,7,0,0,0,0,0,0,0,Spain,38,0,Adult,0,137,15
2929,1976,Graduation,Single," $20,180.00 ",0,0,20/02/2013,27, $18 , $42 , $24 , $15 , $20 , $18 ,1,2,1,4,7,0,0,0,0,0,0,0,Spain,38,0,Adult,0,137,15
8514,1976,Graduation,Together," $29,478.00 ",1,0,17/01/2014,59, $8 , $-   , $7 , $3 , $1 , $1 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain,38,0,Adult,1,20,11
1250,1976,Graduation,Single," $37,697.00 ",1,0,02/07/2014,82, $34 , $6 , $21 , $11 , $4 , $8 ,1,2,1,3,6,0,0,0,0,0,0,0,Spain,38,0,Adult,1,84,13
5493,1976,Graduation,Married," $39,356.00 ",1,1,19/03/2014,21, $15 , $-   , $2 , $-   , $-   , $6 ,1,1,0,2,6,1,0,0,0,0,0,0,Spain,38,1,Adult,2,23,10
11030,1976,Master,Married," $33,181.00 ",1,0,01/03/2014,90, $9 , $-   , $3 , $-   , $-   , $4 ,1,1,0,2,6,1,0,0,0,0,0,0,Spain,38,1,Adult,1,16,10
3919,1976,Master,Single," $72,309.00 ",0,0,03/11/2013,64, $960 , $-   , $883 , $50 , $38 , $-   ,1,5,6,8,3,0,0,0,1,0,1,0,Canada,38,2,Adult,0,1931,23
7919,1976,PhD,Together," $72,335.00 ",0,0,13/08/2012,2," $1,285 ", $105 , $653 , $28 , $21 , $-   ,1,10,4,8,8,0,0,0,0,0,1,0,Spain,38,1,Adult,0,2092,31
1103,1976,Master,Married," $81,929.00 ",1,0,29/09/2012,60," $1,486 ", $55 , $278 , $49 , $-   , $185 ,2,4,4,10,6,1,0,1,0,0,1,0,Australia,38,3,Adult,1,2053,26
3498,1976,PhD,Married," $55,424.00 ",0,1,25/11/2012,6, $462 , $61 , $184 , $10 , $53 , $107 ,4,7,5,9,6,1,0,0,0,0,1,0,Spain,38,2,Adult,1,877,31
7503,1976,Graduation,Single," $75,825.00 ",0,0,10/12/2012,40," $1,032 ", $105 , $779 , $137 , $105 , $51 ,0,5,8,9,4,1,0,0,0,0,1,0,Germany,38,2,Adult,0,2209,26
4692,1976,Graduation,Married," $7,500.00 ",1,0,08/01/2012,19, $7 , $-   , $12 , $13 , $7 , $32 ,5,4,1,2,9,1,0,0,0,0,1,0,Australia,38,2,Adult,1,71,21
11084,1976,Master,Together," $65,104.00 ",0,1,14/11/2013,4, $738 , $-   , $232 , $13 , $20 , $50 ,2,3,5,7,7,0,0,0,0,0,1,0,Canada,38,1,Adult,1,1053,24
6387,1976,PhD,Together," $52,190.00 ",1,1,05/08/2014,39, $42 , $-   , $17 , $-   , $-   , $18 ,3,2,1,3,5,1,0,0,0,0,0,0,South Africa,38,1,Adult,2,77,14
967,1976,Graduation,Married," $46,049.00 ",1,1,21/07/2013,11, $342 , $9 , $112 , $19 , $14 , $19 ,10,5,2,9,7,0,0,0,0,0,1,0,Spain,38,1,Adult,2,515,33
2975,1976,Graduation,Together," $85,606.00 ",0,1,11/12/2012,89, $717 , $42 , $864 , $219 , $30 , $84 ,2,6,7,9,3,0,0,0,1,0,0,0,Spain,38,1,Adult,1,1956,27
7793,1976,Graduation,Together," $62,061.00 ",0,1,31/08/2013,12, $641 , $7 , $84 , $-   , $30 , $38 ,3,10,4,7,6,0,1,0,0,0,0,0,Spain,38,1,Adult,1,800,30
9481,1976,Graduation,Married," $17,148.00 ",1,0,28/01/2014,80, $9 , $9 , $11 , $13 , $10 , $16 ,4,3,1,3,8,0,0,0,0,0,0,0,Canada,38,0,Adult,1,68,19
10067,1976,2n Cycle,Together," $25,176.00 ",1,1,08/10/2013,79, $4 , $-   , $4 , $-   , $-   , $5 ,1,1,0,2,7,0,0,0,0,0,0,0,Germany,38,0,Adult,2,13,11
879,1976,Master,Married," $49,681.00 ",0,2,11/04/2013,66, $411 , $-   , $26 , $-   , $-   , $21 ,6,7,1,7,7,0,0,0,0,0,0,0,South Africa,38,0,Adult,2,458,28
4065,1976,PhD,Married," $49,544.00 ",1,0,02/12/2013,0, $308 , $-   , $73 , $-   , $-   , $23 ,2,5,1,8,7,0,0,0,0,0,0,0,Spain,38,0,Adult,1,404,23
9365,1976,PhD,Single," $60,000.00 ",0,1,22/12/2012,57," $1,048 ", $-   , $217 , $-   , $-   , $12 ,5,11,3,5,6,0,0,0,0,0,0,0,Spain,38,0,Adult,1,1277,30
4599,1976,Master,Married," $49,681.00 ",0,2,11/04/2013,66, $411 , $-   , $26 , $-   , $-   , $21 ,6,7,1,7,7,0,0,0,0,0,0,0,Canada,38,0,Adult,2,458,28
10839,1976,Graduation,Together," $36,283.00 ",1,1,14/04/2014,42, $6 , $5 , $5 , $8 , $-   , $5 ,2,1,0,3,4,0,0,0,0,0,0,0,Canada,38,0,Adult,2,29,10
2541,1976,Graduation,Married," $24,027.00 ",1,0,06/09/2013,7, $14 , $7 , $11 , $11 , $-   , $5 ,2,2,0,3,8,0,0,0,0,0,0,0,Spain,38,0,Adult,1,48,15
4037,1976,Graduation,Divorced," $31,859.00 ",1,0,14/06/2013,77, $3 , $1 , $3 , $8 , $-   , $5 ,1,1,0,2,7,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,20,11
8146,1976,Master,Together," $46,106.00 ",1,1,05/11/2014,84, $30 , $-   , $8 , $2 , $-   , $14 ,1,1,1,2,6,0,0,0,0,0,0,0,South Africa,38,0,Adult,2,54,11
1055,1976,Master,Married," $53,204.00 ",1,1,20/03/2014,40, $29 , $-   , $8 , $2 , $-   , $6 ,1,1,0,3,4,0,0,0,0,0,0,0,Germany,38,0,Adult,2,45,9
2698,1976,Graduation,Single," $47,025.00 ",0,1,11/07/2013,52, $254 , $7 , $108 , $20 , $-   , $26 ,3,6,3,5,6,0,0,0,0,0,0,0,US,38,0,Adult,1,415,23
10031,1976,PhD,Married," $16,927.00 ",1,1,02/10/2013,50, $20 , $2 , $23 , $3 , $1 , $4 ,5,3,0,4,8,0,0,0,0,0,0,0,South Africa,38,0,Adult,2,53,20
1503,1976,PhD,Together," $162,397.00 ",1,1,06/03/2013,31, $85 , $1 , $16 , $2 , $1 , $2 ,0,0,0,1,1,0,0,0,0,0,0,0,Spain,38,0,Adult,2,107,2
1071,1976,PhD,Divorced," $70,179.00 ",0,1,21/07/2013,10, $532 , $88 , $168 , $69 , $44 , $133 ,3,7,3,13,5,0,0,0,0,0,0,0,US,38,0,Adult,1,1034,31
10755,1976,2n Cycle,Married," $23,718.00 ",1,0,09/02/2013,76, $6 , $3 , $14 , $15 , $7 , $36 ,3,3,1,2,7,0,0,0,0,0,0,0,Australia,38,0,Adult,1,81,16
5835,1976,PhD,Divorced," $14,849.00 ",1,0,07/02/2013,39, $21 , $2 , $28 , $3 , $2 , $9 ,3,2,0,4,8,0,0,0,0,0,0,0,Spain,38,0,Adult,1,65,17
2793,1976,PhD,Divorced," $70,179.00 ",0,1,21/07/2013,10, $532 , $88 , $168 , $69 , $44 , $133 ,3,7,3,13,5,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,1034,31
5283,1976,PhD,Single," $42,473.00 ",1,1,17/02/2014,72, $93 , $1 , $21 , $-   , $4 , $25 ,3,2,1,4,5,0,0,0,0,0,0,0,Spain,38,0,Adult,2,144,15
9988,1976,Master,Single," $70,379.00 ",0,1,03/03/2013,84, $553 , $25 , $142 , $65 , $67 , $8 ,3,6,3,13,4,0,0,0,0,0,0,0,Canada,38,0,Adult,1,860,29
8370,1976,2n Cycle,Together," $75,484.00 ",0,1,08/02/2012,50, $378 , $97 , $259 , $197 , $194 , $34 ,2,7,3,6,4,0,0,0,0,0,0,0,Canada,38,0,Adult,1,1159,22
5342,1976,Basic,Divorced," $9,548.00 ",1,0,08/08/2012,31, $-   , $1 , $3 , $10 , $6 , $9 ,2,1,0,3,8,0,0,0,0,0,0,0,Canada,38,0,Adult,1,29,14
10142,1976,PhD,Divorced," $66,476.00 ",0,1,03/07/2013,99, $372 , $18 , $126 , $47 , $48 , $78 ,2,5,2,11,4,0,0,0,0,0,0,0,US,38,0,Adult,1,689,24
8832,1976,Master,Together," $37,509.00 ",1,0,09/12/2012,24, $37 , $5 , $56 , $12 , $8 , $5 ,2,3,0,4,7,0,0,0,0,0,0,0,Germany,38,0,Adult,1,123,16
5015,1976,Master,Married," $34,529.00 ",1,0,14/09/2012,94, $68 , $6 , $38 , $3 , $6 , $41 ,2,2,2,3,7,0,0,0,0,0,0,0,Spain,38,0,Adult,1,162,16
5172,1976,Master,Together," $65,104.00 ",0,1,14/11/2013,4, $738 , $-   , $232 , $13 , $20 , $50 ,2,3,5,7,7,0,0,0,0,0,0,0,Spain,38,0,Adult,1,1053,24
3276,1976,2n Cycle,Together," $36,301.00 ",1,0,25/10/2013,53, $11 , $12 , $35 , $3 , $5 , $12 ,1,3,0,3,7,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,78,14
6211,1976,PhD,Together," $37,395.00 ",1,0,05/02/2014,47, $18 , $-   , $9 , $-   , $1 , $11 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain,38,0,Adult,1,39,11
2711,1976,Master,Together," $30,560.00 ",1,0,27/06/2013,6, $9 , $1 , $5 , $4 , $5 , $7 ,1,1,0,3,7,0,0,0,0,0,0,0,Canada,38,0,Adult,1,31,12
2814,1976,Master,Together," $30,560.00 ",1,0,27/06/2013,6, $9 , $1 , $5 , $4 , $5 , $7 ,1,1,0,3,7,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,31,12
4887,1976,PhD,Divorced," $55,412.00 ",1,1,22/11/2013,65, $10 , $5 , $28 , $11 , $1 , $8 ,1,2,0,3,5,0,0,0,0,0,0,0,Canada,38,0,Adult,2,63,11
6257,1976,Master,Single," $60,482.00 ",0,1,23/01/2013,81, $255 , $43 , $134 , $37 , $14 , $24 ,1,7,2,7,7,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,507,24
5723,1976,PhD,Together," $49,187.00 ",0,1,01/11/2014,63, $81 , $1 , $31 , $2 , $1 , $-   ,1,1,1,5,2,0,0,0,0,0,0,0,Spain,38,0,Adult,1,116,10
7698,1976,PhD,Married," $51,650.00 ",0,1,05/11/2014,81, $152 , $3 , $22 , $2 , $5 , $7 ,1,4,1,4,5,0,0,0,0,0,0,0,India,38,0,Adult,1,191,15
10673,1976,PhD,Married," $68,397.00 ",0,1,17/11/2013,6, $760 , $80 , $466 , $17 , $13 , $80 ,1,6,9,5,3,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,1416,24
387,1976,Basic,Married," $7,500.00 ",0,0,13/11/2012,59, $6 , $16 , $11 , $11 , $1 , $16 ,1,2,0,3,8,0,0,0,0,0,0,0,US,38,0,Adult,0,61,14
9305,1976,2n Cycle,Single," $79,689.00 ",0,0,05/12/2013,65, $311 , $26 , $640 , $180 , $37 , $121 ,1,4,9,13,2,0,0,0,0,0,0,0,Spain,38,0,Adult,0,1315,29
437,1976,Master,Divorced," $75,012.00 ",0,0,25/01/2014,41, $294 , $142 , $218 , $164 , $58 , $151 ,1,3,8,11,1,0,0,0,0,0,0,0,Australia,38,0,Adult,0,1027,24
10401,1976,2n Cycle,Together," $26,326.00 ",0,0,09/04/2013,12, $1 , $-   , $5 , $-   , $3 , $9 ,1,0,0,3,3,0,0,0,0,0,0,1,Germany,38,0,Adult,0,18,7
6320,1976,Master,Single," $70,893.00 ",0,0,02/06/2013,42, $768 , $44 , $561 , $77 , $44 , $14 ,1,6,6,10,3,0,0,0,0,0,0,0,Spain,38,0,Adult,0,1508,26
5316,1976,Master,Together," $21,024.00 ",0,0,07/04/2013,89, $36 , $4 , $18 , $6 , $2 , $18 ,1,2,0,4,7,0,0,0,0,0,0,0,Spain,38,0,Adult,0,84,14
2162,1976,Graduation,Married," $56,939.00 ",0,1,18/09/2013,19, $256 , $34 , $103 , $90 , $29 , $49 ,2,3,3,10,3,0,0,0,0,0,0,0,Spain,38,0,Adult,1,561,21
10144,1976,Graduation,Together," $51,369.00 ",0,1,25/10/2012,84, $297 , $7 , $79 , $-   , $11 , $182 ,2,8,2,4,8,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,576,24
22,1976,Graduation,Divorced," $46,310.00 ",1,0,12/03/2012,99, $185 , $2 , $88 , $15 , $5 , $14 ,2,6,1,5,8,0,0,0,0,0,0,0,Spain,38,0,Adult,1,309,22
3641,1976,Graduation,Married," $13,624.00 ",1,0,20/01/2013,93, $10 , $2 , $15 , $2 , $1 , $6 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain,38,0,Adult,1,36,13
4432,1976,Graduation,Divorced," $31,615.00 ",1,0,16/03/2013,82, $2 , $3 , $20 , $6 , $11 , $9 ,2,2,0,3,7,0,0,0,0,0,0,0,Spain,38,0,Adult,1,51,14
2831,1976,Graduation,Together," $78,416.00 ",0,1,27/06/2014,99, $453 , $38 , $279 , $188 , $38 , $183 ,2,7,7,10,3,0,0,0,0,0,0,0,Spain,38,0,Adult,1,1179,29
7375,1976,Graduation,Together," $51,369.00 ",0,1,25/10/2012,84, $297 , $7 , $79 , $-   , $11 , $182 ,2,8,2,4,8,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,576,24
6457,1976,Graduation,Divorced," $64,892.00 ",0,1,29/05/2014,77, $527 , $24 , $230 , $32 , $24 , $65 ,2,6,4,12,4,0,0,0,0,0,0,0,South Africa,38,0,Adult,1,902,28
7822,1976,Graduation,Together," $54,058.00 ",0,1,06/04/2013,56, $198 , $18 , $252 , $32 , $108 , $54 ,2,4,6,8,3,0,0,0,0,0,0,0,Spain,38,0,Adult,1,662,23
8625,1976,Graduation,Married," $17,649.00 ",1,0,11/12/2013,70, $15 , $1 , $23 , $-   , $5 , $1 ,3,3,0,3,8,0,0,0,0,0,0,0,US,38,0,Adult,1,45,17
979,1975,Graduation,Single," $33,249.00 ",1,0,20/02/2013,11, $6 , $10 , $21 , $19 , $14 , $42 ,2,2,1,3,6,0,0,0,0,0,0,0,Spain,39,0,Adult,1,112,14
9,1975,Master,Single," $46,098.00 ",1,1,18/08/2012,86, $57 , $-   , $27 , $-   , $-   , $36 ,4,3,2,2,8,0,0,0,0,0,0,0,Canada,39,0,Adult,2,120,19
10703,1975,Master,Single," $46,098.00 ",1,1,18/08/2012,86, $57 , $-   , $27 , $-   , $-   , $36 ,4,3,2,2,8,0,0,0,0,0,0,0,Spain,39,0,Adult,2,120,19
8916,1975,Graduation,Divorced," $36,627.00 ",2,0,23/07/2013,78, $9 , $1 , $5 , $-   , $-   , $1 ,1,0,0,3,5,0,0,0,0,0,0,0,South Africa,39,0,Adult,2,16,9
1406,1975,Graduation,Single," $53,201.00 ",1,1,02/12/2013,49, $280 , $7 , $81 , $20 , $-   , $27 ,8,6,3,5,7,0,0,0,0,0,0,0,Spain,39,0,Adult,2,415,29
907,1975,Graduation,Married," $46,149.00 ",0,1,29/11/2013,36, $254 , $6 , $71 , $4 , $-   , $27 ,5,5,1,7,5,0,0,0,0,0,0,0,Spain,39,0,Adult,1,362,23
9014,1975,Graduation,Married," $37,085.00 ",1,1,26/06/2014,65, $39 , $1 , $16 , $2 , $-   , $3 ,4,3,0,3,8,0,0,0,0,0,0,0,India,39,0,Adult,2,61,18
4093,1975,Master,Together," $53,253.00 ",1,1,02/11/2013,61, $216 , $9 , $57 , $20 , $9 , $125 ,7,4,3,5,5,0,0,0,0,0,0,0,Canada,39,0,Adult,2,436,24
3463,1975,PhD,Married," $69,283.00 ",0,1,14/06/2014,41, $674 , $62 , $134 , $-   , $26 , $8 ,4,7,3,13,5,0,0,0,0,0,0,0,India,39,0,Adult,1,904,32
8210,1975,Master,Married," $54,730.00 ",0,1,15/08/2013,64, $318 , $3 , $17 , $4 , $7 , $56 ,5,4,1,8,4,0,0,0,0,0,0,0,Spain,39,0,Adult,1,405,22
2456,1975,PhD,Married," $40,233.00 ",0,1,14/10/2013,84, $80 , $4 , $46 , $-   , $17 , $2 ,5,2,1,5,6,0,0,0,0,0,0,0,South Africa,39,0,Adult,1,149,19
702,1975,2n Cycle,Widow," $47,682.00 ",0,1,15/02/2013,80, $162 , $61 , $83 , $97 , $57 , $61 ,4,4,3,8,5,0,0,0,0,0,0,0,Spain,39,0,Adult,1,521,24
10841,1975,PhD,Together," $56,559.00 ",0,1,25/12/2012,46, $226 , $22 , $133 , $41 , $31 , $31 ,3,4,3,8,4,0,0,0,0,0,0,0,Spain,39,0,Adult,1,484,22
2139,1975,Master,Married," $7,500.00 ",1,0,10/02/2013,19, $3 , $1 , $10 , $3 , $2 , $12 ,3,2,0,3,5,0,0,0,0,0,0,0,Australia,39,0,Adult,1,31,13
7235,1975,2n Cycle,Married," $17,003.00 ",1,0,12/09/2013,37, $2 , $5 , $12 , $4 , $8 , $7 ,3,2,0,4,5,0,0,0,0,0,0,0,Germany,39,0,Adult,1,38,14
89,1975,2n Cycle,Married," $22,212.00 ",1,0,12/09/2013,49, $5 , $9 , $20 , $6 , $8 , $21 ,2,2,0,4,6,0,0,0,0,0,0,0,South Africa,39,0,Adult,1,69,14
3066,1975,PhD,Together," $61,905.00 ",0,1,02/04/2014,2, $167 , $-   , $43 , $6 , $2 , $13 ,2,4,2,4,5,0,0,0,0,0,0,0,South Africa,39,0,Adult,1,231,17
4120,1975,2n Cycle,Single," $49,514.00 ",1,0,17/12/2013,61, $88 , $39 , $78 , $58 , $13 , $93 ,2,6,1,4,7,0,0,0,0,0,0,0,India,39,0,Adult,1,369,20
5289,1975,2n Cycle,Single," $41,658.00 ",1,1,11/09/2012,30, $8 , $4 , $12 , $15 , $4 , $29 ,2,1,1,2,4,0,0,0,0,0,0,0,Australia,39,0,Adult,2,72,10
2920,1975,PhD,Single," $52,614.00 ",0,1,12/01/2012,63, $789 , $-   , $142 , $12 , $9 , $38 ,2,2,4,8,8,0,0,0,0,0,0,0,Mexico,39,0,Adult,1,990,24
10236,1975,Master,Single," $31,160.00 ",1,0,16/09/2013,59, $16 , $3 , $25 , $6 , $1 , $13 ,2,2,0,3,8,0,0,0,0,0,0,0,South Africa,39,0,Adult,1,64,15
760,1975,PhD,Divorced," $60,554.00 ",1,0,08/09/2013,8, $588 , $7 , $76 , $110 , $15 , $15 ,2,8,4,9,6,0,0,0,0,0,0,0,South Africa,39,0,Adult,1,811,29
2882,1975,2n Cycle,Divorced," $67,893.00 ",0,1,10/01/2012,31, $711 , $28 , $142 , $49 , $18 , $47 ,2,3,2,9,8,0,0,0,0,0,0,0,South Africa,39,0,Adult,1,995,24
1403,1975,2n Cycle,Together," $34,984.00 ",1,1,09/06/2012,40, $8 , $4 , $15 , $3 , $5 , $3 ,2,1,0,3,7,0,0,0,0,0,0,0,Spain,39,0,Adult,2,38,13
2457,1975,Basic,Married," $30,801.00 ",0,1,26/10/2012,23, $8 , $4 , $5 , $15 , $2 , $11 ,2,1,0,3,7,0,0,0,0,0,0,0,Spain,39,0,Adult,1,45,13
2928,1975,PhD,Single," $52,614.00 ",0,1,12/01/2012,63, $789 , $-   , $142 , $12 , $9 , $38 ,2,2,4,8,8,0,0,0,0,0,0,0,Spain,39,0,Adult,1,990,24
7943,1975,PhD,Married," $36,663.00 ",1,0,25/04/2014,40, $18 , $-   , $6 , $3 , $3 , $5 ,1,1,1,3,2,0,0,0,0,0,0,0,South Africa,39,0,Adult,1,35,8
4102,1975,2n Cycle,Married," $37,284.00 ",1,1,29/03/2013,46, $11 , $1 , $2 , $2 , $1 , $6 ,1,0,0,3,6,0,0,0,0,0,0,0,Spain,39,0,Adult,2,23,10
2217,1975,2n Cycle,Married," $37,284.00 ",1,1,29/03/2013,46, $11 , $1 , $2 , $2 , $1 , $6 ,1,0,0,3,6,0,0,0,0,0,0,0,India,39,0,Adult,2,23,10
839,1975,PhD,Married," $45,503.00 ",1,0,25/09/2013,54, $97 , $4 , $44 , $6 , $1 , $18 ,1,3,1,4,5,0,0,0,0,0,0,0,Spain,39,0,Adult,1,170,14
1515,1975,Master,Together," $34,176.00 ",0,1,22/01/2014,9, $11 , $2 , $7 , $4 , $2 , $2 ,1,1,0,3,3,0,0,0,0,0,0,0,Canada,39,0,Adult,1,28,8
8717,1975,PhD,Married," $80,427.00 ",0,1,09/12/2012,56," $1,149 ", $71 , $449 , $69 , $71 , $26 ,1,11,8,8,5,0,0,0,0,0,0,0,India,39,0,Adult,1,1835,33
10479,1975,PhD,Married," $76,618.00 ",0,0,12/07/2012,64, $749 , $40 , $294 , $121 , $160 , $147 ,1,3,2,5,1,0,0,0,0,0,0,0,Australia,39,0,Adult,0,1511,12
10095,1975,PhD,Divorced," $74,165.00 ",0,0,05/01/2013,9," $1,001 ", $12 , $240 , $16 , $12 , $12 ,1,5,4,10,2,0,0,0,0,0,0,0,Canada,39,0,Adult,0,1293,22
203,1975,Master,Single," $81,169.00 ",0,0,14/04/2013,47," $1,288 ", $20 , $613 , $80 , $61 , $27 ,1,5,7,9,2,0,0,0,0,0,0,0,Spain,39,0,Adult,0,2089,24
10241,1975,2n Cycle,Divorced," $11,448.00 ",0,0,15/12/2013,16, $-   , $-   , $-   , $6 , $2 , $6 ,1,1,0,2,6,0,0,0,0,0,0,0,Spain,39,0,Adult,0,14,10
1388,1975,Graduation,Single," $33,249.00 ",1,0,20/02/2013,11, $6 , $10 , $21 , $19 , $14 , $42 ,2,2,1,3,6,0,0,0,0,0,0,0,Australia,39,0,Adult,1,112,14
4084,1975,Graduation,Together," $60,934.00 ",0,1,17/01/2014,41, $224 , $155 , $155 , $192 , $93 , $54 ,2,6,4,11,4,0,0,0,0,0,0,0,Canada,39,0,Adult,1,873,27
